,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Revenue_Loss,Churn_Prob,Expected_Loss
1724,2754-VDLTR,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,1,69,4922,95.2,1.0,95.2
1725,3190-XFANI,1,United States,California,Happy Camp,96039,"41.831901, -123.487478",41.831901,-123.487478,Male,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,1,82,5585,100.6,1.0,100.6
1726,7551-DACSP,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529,Male,No,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,1,99,3878,55.3,1.0,55.3
1727,7235-NXZCP,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,1,84,5378,74.85,1.0,74.85
1728,0520-FDVVT,1,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899,Male,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Yes,1,80,2473,102.35,1.0,102.35
1729,1444-VVSGW,1,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,1,99,5563,115.65,1.0,115.65
1730,5712-PTIWW,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831,-121.360362,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,1,91,3280,79.85,1.0,79.85
1731,3315-TOTBP,1,United States,California,Mill Creek,96061,"40.331975, -121.460674",40.331975,-121.460674,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes,1,74,4938,76.0,1.0,76.0
1732,6661-HBGWL,1,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609,Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,1,79,2984,104.75,1.0,104.75
1733,1518-VOWAV,1,United States,California,Montague,96064,"41.759864, -122.379175",41.759864,-122.379175,Female,No,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Yes,1,90,5900,74.65,1.0,74.65
1734,5909-ECHUI,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,1,71,3065,56.25,0.9999999999999982,56.2499999999999
1735,1309-BXVOQ,1,United States,California,Old Station,96071,"40.656287, -121.428965",40.656287,-121.428965,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Yes,1,69,3584,106.1,1.0,106.1
1736,9317-WZPGV,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395,-122.587513,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,1,77,4038,79.75,1.0,79.75
1737,2856-HYAPG,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,1,99,3052,68.65,1.0,68.65
1738,4488-PSYCG,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",41.924174,-123.260788,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,1,83,4327,20.25,0.9998531636758263,20.247026564435483
1739,3621-CEOVK,1,United States,California,Trinity Center,96091,"41.081847, -122.700545",41.081847,-122.700545,Female,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,97,3369,100.2,1.0,100.2
1740,6906-ANDWJ,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,1,97,2510,74.9,1.0,74.9
1741,1031-IIDEO,1,United States,California,Sierra City,96125,"39.600599, -120.636358",39.600599,-120.636358,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,72,2874,70.85,1.0,70.85
1742,5832-XKAES,1,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,1,74,2320,69.8,1.0,69.8
1743,4701-AHWMW,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113,Male,No,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,1,69,6041,54.55,0.9999999999999829,54.549999999999066
1744,9210-IAHGH,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,1,84,2248,70.75,1.0,70.75
1745,0023-XUOPT,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806,Female,No,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,75,2973,94.1,1.0,94.1
1746,4592-IWTJI,1,United States,California,Homewood,96141,"39.117018, -120.212535",39.117018,-120.212535,Female,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,1,84,2613,29.7,0.9999999060529653,29.69999720977307
1747,7632-MNYOY,1,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,Male,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,1,93,4389,110.9,1.0,110.9
1748,6518-LGAOV,1,United States,California,South Lake Tahoe,96150,"38.911577, -120.106169",38.911577,-120.106169,Female,No,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,92,2341,105.0,1.0,105.0
1749,7242-QZLXF,1,United States,California,Truckee,96161,"39.342498, -120.247127",39.342498,-120.247127,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,99,5421,25.3,0.9999998141892062,25.299995298986918
1750,4576-CSAJH,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,Male,No,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,1,84,5866,55.15,0.9999999999999998,55.149999999999984
1751,1000-AJSLD,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,1,70,4389,20.1,0.9996226011331611,20.09241428277654
1752,1062-LHZOD,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,1,84,2100,69.9,1.0,69.9
1753,9600-NAXZN,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528,Yes,1,79,3370,101.4,1.0,101.4
1754,6457-USBER,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,1,82,4424,80.8,1.0,80.8
1755,4662-EKDPQ,1,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,1,96,5344,62.05,1.0,62.05
1756,9248-OJYKK,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,1,95,3763,76.45,1.0,76.45
1757,3398-FSHON,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,Female,Yes,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,1,94,4703,91.3,1.0,91.3
1758,3319-DWOEP,1,United States,California,Los Angeles,90020,"34.066367, -118.309868",34.066367,-118.309868,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,89,5750,95.75,1.0,95.75
1759,9259-PACGQ,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,Female,No,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,1,91,3918,62.65,1.0,62.65
1760,4415-IJZTP,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,69,2016,74.5,1.0,74.5
1761,1465-VINDH,1,United States,California,Los Angeles,90028,"34.099869, -118.326843",34.099869,-118.326843,Female,No,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,78,3596,102.1,1.0,102.1
1762,2810-FTLEM,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,Female,No,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,1,69,4254,50.15,0.9999999999999107,50.14999999999552
1763,1925-TIBLE,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,74,3887,86.5,1.0,86.5
1764,0818-OCPZO,1,United States,California,Los Angeles,90059,"33.927254, -118.249826",33.927254,-118.249826,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,83,2571,81.45,1.0,81.45
1765,1447-GIQMR,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,87,4179,69.15,1.0,69.15
1766,0872-NXJYS,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,81,3246,79.55,1.0,79.55
1767,9412-ARGBX,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,1,97,2459,95.5,1.0,95.5
1768,1389-CXMLU,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,99,2194,91.05,1.0,91.05
1769,5561-NWEVX,1,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,Female,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,1,67,4225,79.2,1.0,79.2
1770,2737-WFVYW,1,United States,California,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,74,4566,45.25,0.9999999999986644,45.24999999993956
1771,2272-QAGFO,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,71,5342,74.3,1.0,74.3
1772,9850-OWRHQ,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228,Yes,1,69,5657,74.1,1.0,74.1
1773,3768-NLUBH,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,74,5247,100.6,1.0,100.6
1774,8676-TRMJS,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,88,3190,75.0,1.0,75.0
1775,7359-SSBJK,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481,Yes,1,89,6080,70.2,1.0,70.2
1776,0685-MLYYM,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,96,4407,70.75,1.0,70.75
1777,8182-PNAGI,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,67,3624,50.25,0.9999999999998725,50.2499999999936
1778,7957-RYHQD,1,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289,Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,1,94,3207,79.2,1.0,79.2
1779,2180-DXNEG,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,89,5239,96.0,1.0,96.0
1780,5515-AKOAJ,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,1,75,5763,100.1,1.0,100.1
1781,8976-OQHGT,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,99,5758,56.5,1.0,56.5
1782,6230-BSUXY,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,Yes,1,93,2650,85.0,1.0,85.0
1783,5294-CDGWY,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,Male,No,Yes,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,1,95,5633,59.3,1.0,59.3
1784,5295-PCJOO,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,84,4455,49.4,0.9999999999999876,49.39999999999939
1785,9863-JZAIC,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,Male,No,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,Yes,1,100,2220,55.0,1.0,55.0
1786,7660-HDPJV,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,81,2637,69.2,1.0,69.2
1787,7931-PXHFC,1,United States,California,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,1,83,3818,62.3,1.0,62.3
1788,3990-QYKBE,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,1,95,4127,92.5,1.0,92.5
1789,4919-MOAVT,1,United States,California,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,Yes,1,84,2421,69.65,1.0,69.65
1790,3090-HAWSU,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes,1,87,4495,111.6,1.0,111.6
1791,9820-RMCQV,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501,Yes,1,92,4444,48.55,0.9999999999999929,48.54999999999965
1792,7839-QRKXN,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,69,4197,20.2,0.9994691776105751,20.189277387733615
1793,5204-QZXPU,1,United States,California,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839,Male,No,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,Yes,1,78,2933,39.65,0.9999999999316256,39.64999999728895
1794,4597-ELFTS,1,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869,Male,No,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1334,Yes,1,92,5327,24.9,0.9999993912877382,24.89998484306468
1795,8450-JOVAH,1,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788,Male,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,Yes,1,77,5560,56.7,0.9999999999999998,56.69999999999999
1796,1113-IUJYX,1,United States,California,Winnetka,91306,"34.209532, -118.577563",34.209532,-118.577563,Female,No,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,Yes,1,84,5887,105.95,1.0,105.95
1797,9274-CNFMO,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,Yes,1,69,3716,74.95,1.0,74.95
1798,7758-XKCBS,1,United States,California,Reseda,91335,"34.200175, -118.540958",34.200175,-118.540958,Male,No,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,Yes,1,82,5518,29.7,0.9999999433858929,29.69999831856102
1799,8992-JQYUN,1,United States,California,San Fernando,91340,"34.286131, -118.435969",34.286131,-118.435969,Male,No,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,1,65,4526,50.35,0.9999999999998357,50.34999999999173
1800,0617-AQNWT,1,United States,California,North Hills,91343,"34.238802, -118.482296",34.238802,-118.482296,Female,No,Yes,No,64,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.85,3147.5,Yes,1,66,6347,47.85,0.9999999999980975,47.84999999990897
1801,2446-PLQVO,1,United States,California,Santa Clarita,91350,"34.502432, -118.41459",34.502432,-118.41459,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,78,4512,70.3,1.0,70.3
1802,3005-NFMTA,1,United States,California,Valencia,91354,"34.457005, -118.573726",34.457005,-118.573726,Male,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,Yes,1,69,5543,98.8,1.0,98.8
1803,8784-CGILN,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,1,100,3068,99.85,1.0,99.85
1804,5389-FFVKB,1,United States,California,Thousand Oaks,91360,"34.214054, -118.88109",34.214054,-118.88109,Male,Yes,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes,1,94,5365,80.3,1.0,80.3
1805,8444-WRIDW,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Yes,1,79,5011,80.45,1.0,80.45
1806,9451-LPGOO,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,1,66,3780,86.8,1.0,86.8
